hotel_id,user_id,rating,review_text,user_city,user_city_encoded
Best Western of Long Beach,Ian M,5.0,"After along day, our desk clerks were so nice and friendly that it made the day end great. We definitely will be staying there again! Living on a Island off the California coast, there are times that we need to stay overnight and this definitely made it better. We've tried to stay there before but it is always booked, so... More",Avalon,78
Best Western of Long Beach,Magdalena,4.0,Satisfied,Avalon,78
Best Western of Long Beach,CQ S,4.0,Very nice clean hotel. Rooms is very big and good for family 2 or 4 . Not far from the boats and shopping center. Pch is close to everything. Non smoking with free WiFi .Also good breakfast with a ocean view,Avalon,78
Best Western of Long Beach,Autumn L,4.0,"We were in town for a dance event at the convention center, which was only about a mile away. The Best Western offers a very convenient free shuttle service around downtown Long Beach between 7 am and 4 30 pm. Martin was very helpful as a driver and manager at the hotel. The staff were easy going and friendly. The... More",Avalon,78
Best Western of Long Beach,Carlos C,4.0,"The service is good as well as the room. Breakfast is ok, can be better. The shuttle service is excellent and the driver was on time in a very helpful person. I can recommend this to my friends who will do cruise.",Milpitas,1022
Best Western of Long Beach,happybean_10,5.0,After nearly 2 weeks travelling around California we booked into this hotel in Long Beach. Staff were so helpful couldn't do enough for us. Helped us get tickets to Universal Studios organised a taxi etc. Didn't get to see much of Long Beach as we went to LA and universal. Hollywood was OK but the main strip is full of... More,northumberland UK,1978
Best Western of Long Beach,JeanneH1114,3.0,The rooms are large and it was quiet at night but some daytime remodeling noise. It is close to grocery stores and pharmacy. Elevator to below ground parking as well as floors. Nice breakfast with hot choices.,Redding,1382
Best Western of Long Beach,Kathiej,3.0,"I stayed in this hotel prior to taking a cruise, so the location was great for that. The room was worn looking with a torn lampshade and stained carpet, but it was comfortable enough. I would not recommend a room by the elevators, because it was noisy in the halls, and being farther away would probably help. The breakfast was... More",Little River,889
Best Western of Long Beach,enewt0n,5.0,Originally we'd intended to stay Sunday night and leave early Monday morning on a cruise ship until we got stuck at work all night and missed our check in. When we rolled into the hotel at EIGHT AM they were kind enough to let us sleep past the check-out time so we could rest before boarding our ship. Very kind... More,Los Angeles,910
Best Western of Long Beach,terlindy87,3.0,We stayed here when we were heading out on a cruise out of Long Beach. It was a cheap room and since we only needed it for one night it was not a horrible choice. The breakfast was not bad and they had a shuttle to the cruise terminal. It is located right across the street from a stop for... More,Jackson,763
Best Western of Long Beach,Jennifer R,5.0,"Great service from bryan, Juan and martin. Very clean and staff were very hospitable. Great continental breakfast selection and nice pool. Clean and spacious with comfortable beds. Would return the next time we visit long beach.",Idaho,748
Best Western of Long Beach,Cynthia K,4.0,The employees are very pleasant and helpful. They are always smiling and ready to answer questions. We stayed 2 nights so that we could have a day to sightsee. On the day of the cruise we used the shuttle system from the hotel.. We left at our scheduled time and the driver was a really nice guy.,Amherstburg,35
Best Western of Long Beach,A Traveler,2.0,"once inside, hotel was nice. would not venture out at night. Towels were very scratchy from over bleaching.",Amherstburg,35
Best Western of Long Beach,snookiet,4.0,The Best Western is in a very good location. They have a shuttle to and from the airport as well as the cruise and Catalina Boat Terminals. They have a park and fly package. The Metro Blue Line Rail is available (boarding is half a block away) One direction takes you to Downtown Long Beach where you can catch a... More,california,1916
Best Western of Long Beach,snookiet,4.0,Hotel was clean great staff but not too good of an area looked better than any other hotel in the area,california,1916
Best Western of Long Beach,Daniel P,2.0,"Next time you want a shuttle service it would be better if you use UBER service, the shuttle you would have to walk 1/2 mile on the hotels shuttle service from drop off. Waste of time and money. Be aware we wanted to get a pick up to get to the hotel, the answer was not until you guys are... More",Chino,315
Best Western of Long Beach,Rick A,5.0,I stay at Best Westerns all over the Southern California area. This one is a great hotel for the money and location. They have done an excellent job in updating an older property and it is evident that they take great care of the hotel.,Chino,315
Best Western of Long Beach,A Traveler,3.0,"Great location for proximity to Long Beach attractions and access to the Pacific Coast Highway. Better priced rooms than any town further south. This hotel has been renovated, but an old odor remains in the room---not sure if it's dust, cigarette smoke, or mildew. Pillows were terrible. I woke with a neck ache each morning. Walls are thick between rooms, but I could hear footsteps from the floor above all night. One elevator for 4 floors isn't enough.",Chino,315
Best Western of Long Beach,A Traveler,3.0,Room was clean however the clerk Juan was very rude.,Chino,315
Comfort Suites Mount Vernon,Daniel_CC9564SW,5.0,"After a long drive the comfort suites in Mount Vernon is well located, clean and comfortable and the breakfast wasn't bad. The staff were very friendly. We asked about staying with dogs and they are very dog friendly, so we're bringing the kids next time. Exactly what we needed in a hotel on the highway.",Bloomington,168
